main-news	MSRpar	2012train	0161	1.600	But Forest, the Freedom Organisation for the Right to Enjoy Smoking Tobacco, said: ''Mention the word prohibition and everyone knows what happened there.	Forest, the Freedom Organisation for the Right to Enjoy Smoking Tobacco, said it had greeted The Lancet's call with "amusement and disbelief'".
wikipediatxt	NA	2017	218	2.8	El urbanismo utiliza a la geografía urbana como herramienta fundamental, e intenta comprender los procesos urbanos a fin de planificar las intervenciones para la cualificación del espacio.	La "urbanística," es el conjunto de técnicas que derivadas del urbanismo sirven para la intervención urbana, en ellas se sistematizan los procesos urbanos a fin de lograr una eficacia de la intervención urbana.
main-forum	deft-forum	2014	0060	2.6	Why was the Book of Thomas left out of the canon?	Why would the addition of more of Jesus words be left out of the canon?
main-news	MSRpar	2012train	0340	4.000	Albertsons and Kroger's Ralphs chain locked out their workers in response.	Kroger's Ralphs chain and Albertsons immediately locked out their grocery workers in a show of solidarity.
main-captions	images	2014	0081	4.6	Group of horses grazing in grassy field.	A group of horses grazing in a field.
main-captions	MSRvid	2012train	0293	0.250	A woman is dancing in the rain.	A woman is adding oil to a dish.
main-news	headlines	2014	0584	4.2	Three dead, including gunman, in Maryland mall shooting	3 dead in Maryland mall shooting
main-news	headlines	2015	1138	3.20	Death toll from Egypt protests rises to 49	Death toll from Egypt violence rises to 638
newswiretxt	NA	2017	249	2.8	El secretario general de la ONU, Ban Ki-moon, condenó hoy el atentado suicida perpetrado en una escuela en Nigeria, en el que murieron al menos 48 personas, y exigió que se lleve ante la Justicia a los responsables.	El presidente nigeriano, Goodluck Jonathan, condenó el ataque “ruin”, mientras que el secretario general de la ONU, Ban Ki-moon, llamó a las autoridades del país africano a apresar, juzgar y castigar a los responsables.
main-captions	images	2015	0470	0.00	Two men are setting up some electronic equpitment	Two dogs are wrestling on the ground in the snow.
wikipediatxt	NA	2017	97	3.4	Fue erigida como Prelatura personal el 28 de noviembre de 1982 mediante la Constitución Apostólica "Ut sit" otorgada por el papa Juan Pablo II.	La Constitución Apostólica "Ut Sit" erigió al Opus Dei como "prelatura personal de la Iglesia Católica" el 28 de noviembre de 1982.
li65txt	NA	2017	19	0.45	Un monje es un miembro de una comunidad religiosa masculina que suele ser separada del mundo exterior.	En la antiguedad, un oráculo era un sacerdote o sacerdotisa que formulaban declaraciones sobre eventos futuros o sobre la Verdad.
main-news	deft-news	2014	0018	2.8	the conventional forces in europe treaty limits the number of military aircraft, tanks and other non-nuclear heavy weapons in europe. 	the conventional forces in europe treaty was signed by russian and nato members in 1990.
main-captions	images	2015	1190	3.00	A person on a bmx bike.	A man on a bike in mid-air
newswiretxt	NA	2017	332	1.6	“Los padres de niñas y mujeres solteras temen que sus hijas sean forzadas a casarse con combatientes de ISIS y como resultado el matrimonio infantil está al alza.	El informe también destaca las violaciones a las mujeres, y el hecho de que familias aterrorizadas casan de forma precipitada a sus hijas para que no sean forzadas a casarse con los combatientes del grupo EI.
main-forum	deft-forum	2014	0330	2.2	The primary focus of Systematic Dialectics is syn chronic, not dia chronic.	Thus, Meta - System - atic Dialectic is Diachronico - Synchronic Dialectic.
main-news	headlines	2013	0148	3.8	Bodies Found at Russian Jet Crash in Indonesia	12 bodies found at Russian jet crash in Indonesia
main-forum	deft-forum	2014	0326	2	Red October standing by.	Red Fox standing by.
main-captions	images	2014	0129	0	The men are playing a guitar and having a drink.	There is a young boy with a red and blue jacket on feeding a sheep.
newstxt	NA	2017	122	1.6	El ministro luxemburgués también señaló que hay muchos empleos y buena parte del comercio entre la UE y Suiza dependen de la relación entre las dos partes.	"Esto va en contra del principio de libre circulación de personas entre la UE y Suiza.
newstxt	NA	2017	374	2.8	Kiev — La Unión Europea anunció este lunes la preparación, junto a EEUU, de un paquete de ayuda económica para Ucrania, inmersa en su peor crisis desde la independencia, coincidiendo con la vuelta al trabajo del presidente, Viktor Yanukovich, tras una breve enfermedad.	La UE irrumpió este lunes en el pulso entre la oposición y el presidente, Yanukovich, anunciando que prepara junto a EEUU un importante programa de asistencia financiera para Ucrania.
main-news	headlines	2014	0441	3.6	Muslim Brotherhood supporter dies in Cairo clash	Muslim Brotherhood supporters die in Egypt clashes
main-news	headlines	2013	0139	4.4	UN security council orders global sanctions against Haqqani network in Afghanistan	UN orders global sanctions against Haqqani network
wikipediatxt	NA	2017	135	2.6	"El Señor de los Anillos" (título original en inglés: "The Lord of the Rings") es una novela de fantasía épica escrita por el filólogo y escritor británico J. R. R. Tolkien.	Si bien es cierto que "El Señor de los Anillos" fue concebida como una continuación de "El hobbit", argumentalmente lo es de "El Silmarillion", obra que relata los acontecimientos de los Días Antiguos y en la que se construye toda la trama del "legendarium" que creó J. R. R. Tolkien.
main-captions	MSRvid	2012train	0092	1.800	The man is playing a guitar.	A baby is playing a guitar.
main-news	MSRpar	2012test	0407	4.200	"We condemn the Governing Council headed by the United States," Muqtada al Sadr said in a sermon at a mosque.	"We condemn and denounce the Governing Council, which is headed by the United States," Moqtada al-Sadr said.
newstxt	NA	2017	369	0	El presidente Santos anunció que países como Finlandia, Singapur, Israel y Marruecos han manifestado su intención de participar como observadores de la Alianza del Pacífico.	El juez de la Audiencia Nacional española Ismael Moreno considera a Jiang, de 87 años actualmente, responsable de esos delitos por su papel de "autoridad de supervisión" sobre quienes los cometieron directamente contra la población tibetana.
main-captions	MSRvid	2012test	0619	0.800	A man is carrying another man.	A man sprays another man with water from a hose.
main-news	deft-news	2014	0109	2.8	arms smugglers and drug cartels must be eliminated from southeast asia. 	arms smugglers and drug cartels abet terrorists.
main-news	MSRpar	2012train	0319	2.400	Heather, 35, who lost a leg in a road accident, is thought to have steel plates fitted in her hips, which would make natural childbirth impossible.	Former model Lady McCartney lost a leg in a road accident in 1993 and is understood to have steel plates fitted in her hips which would make natural childbirth difficult.
main-captions	MSRvid	2012train	0102	1.600	Someone is pouring oil into a skillet.	Someone is pouring milk into a blender.
main-news	MSRpar	2012train	0564	4.250	ONA explicitly stated that it did not receive intelligence material indicating that Jemaah Islamiyah terrorist network was planning to mount an operation in Bali.	"But at no stage did ONA receive intelligence material indicating that Jemaah Islamiyah was planning to mount an operation in Bali."
main-news	headlines	2014	0280	0.4	Taiwan gang leader nabbed at airport after 17 years	Zambia arrests ex-leader Banda over oil deal
wikipediatxt	NA	2017	174	0.4	Es uno de los fundadores del proyecto NetBSD, aunque actualmente no participa de forma activa en el proyecto.	Chris trabajó de forma activa en el mantenimiento del núcleo del sistema hasta 1995.
main-news	deft-news	2014	0232	3.8	the cyber attack occurred after the french president sarkozy's meeting with the dalai lama angered the chinese government. 	the cyber attack occurred after french president nicolas sarkozy's meeting with exiled tibetan spiritual leader the dalai lama.
main-captions	MSRvid	2012test	0614	0.000	A woman holds a kangaroo.	A man in a hat sings a song.
main-news	headlines	2015	0753	2.60	Car Bomb Kills 37 in Northwest Pakistan	Bomb kills three in northwest Pakistan
main-captions	MSRvid	2012test	0526	0.000	A man is taking some math classes.	A man is rinsing a steak.
main-captions	images	2015	0235	3.40	A man sits with fishing poles near a body of water.	A man sits on a rock next to a folding deck chair and a fishing pole.
main-captions	images	2015	0522	4.80	A girl does a back bend on the beach.	A girl doing a back bend at the beach.
main-captions	MSRvid	2012test	0312	3.800	The woman is cutting cooked octopus.	A woman is chopping octopus.
newswiretxt	NA	2017	400	1.8	Obama, que se topa con el escepticismo y la negación total del cambio climático en el Congreso estadounidense, se ha fijado como meta que Estados Unidos reduzca sus emisiones entre un 26% y un 28% para 2025, en comparación con los niveles de 2005.	Por su parte, Estados Unidos reducirá sus emisiones para 2025 entre un 26 y un 28 por ciento con respecto a los niveles de 2005, lo que supone el doble del recorte previsto entre 2005 y 2020.
main-captions	images	2015	1154	2.80	One man in an orange shirt wearing a white helmet is riding a bike.	The man wearing a blue helmet is riding a Polaris.
main-captions	MSRvid	2012train	0513	2.600	Girls are walking on the stage.	Women models are walking down a catwalk.
main-captions	images	2014	0614	3.8	A bicycle is parked by a shop.	A green bike parked outside a book store.
li65txt	NA	2017	32	0.58	Una colina es un área que es más alta que el terreno que la rodea.	Un bosque es un lugar con muchos árboles.
wikipediatxt	NA	2017	213	1	"El conejo blanco" (título original en inglés: "The White Rabbit") es el quinto capítulo de la Primera Temporada de Lost.	En un recuerdo, el padre de Jack ve la cara golpeada de su hijo.
main-captions	MSRvid	2012train	0237	4.000	A man is eating a bowl of cereal.	The man is eating cereal.
wikipediatxt	NA	2017	63	1.6	La "Academia de Infantería" (ACINF) es un centro de formación militar del Ejército de Tierra español situado en la localidad de Toledo.	Al acabar la guerra, la Academia de Infantería estuvo instalada provisionalmente en Zaragoza, en el edificio de la Academia General Militar, y en Guadalajara, en la sede de la Fundación de San Diego de Alcalá.
main-captions	MSRvid	2012test	0407	0.500	A woman is filing her fingernails with an emery board.	A woman is feeding her baby with a bottle.
main-captions	images	2014	0148	4.4	Red double decker bus on side of street.	A red double decker bus on a city street.
main-news	MSRpar	2012train	0160	2.800	Since early May, the city has received 1,400 reports of dead blue jays and crows, Jayroe said.	Since early May, the city has received 1,400 reports, he said.
